distid,year,electiontype,candidateid,first,last,votes,winner,incumbent,repeat,minor,Race ID,Area ID,districtwide,notes
1499,2002,1,1,Frank,Milliren,443,1,0,0,0,1a,1,0,
1499,2002,1,2,Paula,Myers,365,1,1,1,0,1f,2,0,
1499,2002,1,3,Galen,Radle,385,1,1,1,0,1f,2,0,
1499,2003,1,4,Mark,Doughty,617,1,0,0,0,2a,3,0,
1499,2003,1,5,Rebecca,Richardson,606,1,1,1,0,2b,4,0,
1499,2003,1,6,David,Edmund Bauer,621,1,1,1,0,2c,5,0,
1499,2003,1,7,Donald,Hartung,581,1,1,1,0,2e,6,0,
1499,2003,1,NA,Scatter,,2,0,0,0,1,2,6,0,
1499,2004,1,8,Paul,Hoch,235,1,0,0,0,3a,7,0,
1499,2004,1,4,Mark,Doughty,279,1,1,1,0,3a,7,0,
1499,2004,1,9,Robert,Wittig,251,1,1,1,0,3d,8,0,
1499,2005,1,1,Frank,Milliren,563,1,1,1,0,4a,9,0,
1499,2005,1,2,Paula,Myers,496,0,1,1,0,4f,10,0,
1499,2005,1,3,Galen,Radle,526,1,1,1,0,4f,10,0,
1499,2005,1,NA,Scatter,,7,0,0,0,1,4,10,0,
1499,2006,1,5,Rebecca,Richardson,663,1,1,1,0,5b,11,0,
1499,2006,1,6,David,Edmund Bauer,656,1,1,1,0,5c,12,0,
1499,2006,1,10,Daniel,Pittman,192,0,0,0,0,5e,13,0,
1499,2006,1,11,Alice,Baldini,364,1,0,0,0,5e,13,0,
1499,2006,1,12,Audrey,Martin,299,0,0,0,0,5e,13,0,
1499,2006,1,NA,Scatter,,4,0,0,0,1,5,13,0,
1499,2007,1,4,Mark,Doughty,706,1,1,1,0,6a,14,0,
1499,2007,1,8,Paul,Hoch,599,1,1,1,0,6a,14,0,
1499,2007,1,9,Robert,Wittig,769,1,1,1,0,6d,15,0,
1499,2007,1,NA,Scatter,,1,0,0,0,1,6,15,0,
1499,2008,1,1,Frank,Milliren,827,0,1,1,0,7a,16,0,
1499,2008,1,13,Tammy,Hoyt,966,1,0,0,0,7a,16,0,
1499,2008,1,14,Paula,Myers,1323,1,0,0,0,7f,17,0,
1499,2008,1,3,Galen,Radle,837,0,1,1,0,7f,17,0,
1499,2008,1,15,Robert,Pelke,996,1,0,0,0,7f,17,0,
1499,2008,1,NA,Scatter,,19,0,0,0,1,7,17,0,
1499,2009,1,5,Rebecca,Richardson,536,1,1,1,0,8b,18,0,
1499,2009,1,16,Bob,Bauer,498,0,0,0,0,8b,18,0,
1499,2009,1,17,Katie,Garrett,68,1,0,0,1,8c,19,0,
1499,2009,1,18,Bill,Berger,46,0,0,0,1,8c,19,0,
1499,2009,1,19,Lori,Zierl,440,0,0,0,0,8e,20,0,
1499,2009,1,12,Audrey,Martin,622,1,1,1,0,8e,20,0,
1499,2009,1,NA,Scatter,,10,0,0,0,1,8,20,0,
1499,2010,1,8,Paul,Hoch,296,1,1,1,0,9a,21,0,
1499,2010,1,20,Jon,Tappe,289,1,0,0,0,9a,21,0,
1499,2010,1,21,Karl,Kurth,189,0,0,0,0,9a,21,0,
1499,2010,1,22,Jason,Weisenbeck,392,1,0,0,0,9d,22,0,
1499,2010,1,NA,Scatter,,16,0,0,0,1,9,22,0,
1499,2011,1,13,Tammy,Hoyt,1293,1,1,1,0,10a,23,0,
1499,2011,1,3,Galen,Radle,1172,0,1,1,0,10f,24,0,
1499,2011,1,23,William,Yingst,1249,1,0,0,0,10f,24,0,
1499,2011,1,NA,Scatter,,23,0,0,0,1,10,24,0,
1499,2012,1,5,Rebecca,Richardson,1255,1,1,1,0,11b,25,0,
1499,2012,1,24,Arick,Tealey,298,0,0,0,0,11c,26,0,
1499,2012,1,25,Amanda,Bauer,322,1,0,0,0,11c,26,0,
1499,2012,1,12,Audrey,Martin,884,1,1,1,0,11e,27,0,
1499,2012,1,26,Kim,Soha,638,1,0,0,0,11e,27,0,
1499,2012,1,NA,Scatter,,118,0,0,0,1,11,27,0,
