distid,year,electiontype,candidateid,first,last,votes,winner,incumbent,repeat,minor,Race ID,Area ID,districtwide,notes
2289,2002,1,1,William,Zigmund,6101,1,0,0,0,1,1,1,
2289,2002,1,2,Katie,Maloney,10251,1,1,1,0,1,1,1,
2289,2002,1,3,Edward,Jensen,5974,0,0,0,0,1,1,1,
2289,2003,1,4,Jean,Marsch,12418,1,1,1,0,2,2,1,
2289,2003,1,5,Judy,DeCleene,15127,1,1,1,0,2,2,1,
2289,2003,1,6,Donald,VanderKelen,8657,0,0,0,0,2,2,1,
2289,2003,1,3,Edward,Jensen,6071,0,0,1,0,2,2,1,
2289,2004,1,7,William,McIntyre,5601,0,0,0,0,3,3,1,
2289,2004,1,8,Brenda,Warren,7640,1,0,0,0,3,3,1,
2289,2004,1,9,Steven,Terrien,5100,0,0,0,0,3,3,1,
2289,2004,1,10,Andrew,Becker,6936,1,1,1,0,3,3,1,
2289,2004,1,11,Dotty,Juengst,7134,1,1,1,0,3,3,1,
2289,2004,1,12,Sid,Vineburg,4294,0,0,0,0,3,3,1,
2289,2005,1,2,Katie,Maloney,8278,1,1,1,0,4,4,1,
2289,2005,1,9,Steven,Terrien,4549,0,0,1,0,4,4,1,
2289,2005,1,13,Mike,Blecha,6942,1,0,0,0,4,4,1,
2289,2005,1,1,William,Zigmund,4137,0,1,1,0,4,4,1,
2289,2006,1,4,Jean,Marsch,10545,1,1,1,0,5,5,1,
2289,2006,1,5,Judy,DeCleene,11976,1,1,1,0,5,5,1,
2289,2007,1,8,Brenda,Warren,11572,1,1,1,0,6,6,1,
2289,2007,1,14,Linda,McKeag,10933,1,0,0,0,6,6,1,
2289,2007,1,10,Andrew,Becker,12280,1,1,1,0,6,6,1,
2289,2007,1,9,Steven,Terrien,10742,0,0,1,0,6,6,1,
2289,2008,1,13,Mike,Blecha,8649,1,1,1,0,7,7,1,
2289,2008,1,2,Katie,Maloney,10939,1,1,1,0,7,7,1,
2289,2009,1,5,Judy,DeCleene,7153,1,1,1,0,8,8,1,
2289,2009,1,4,Jean,Marsch,6456,1,1,1,0,8,8,1,
2289,2010,1,8,Brenda,Warren,11102,1,1,1,0,9,9,1,
2289,2010,1,15,Celestine,Jeffreys,9372,1,0,0,0,9,9,1,
2289,2010,1,16,Elliot,Christenson,7077,0,0,0,0,9,9,1,
2289,2010,1,17,Christopher,Wagner,10558,1,0,0,0,9,9,1,
2289,2010,1,NA,Scatter,,126,0,0,0,1,9,9,1,
2289,2011,1,2,Katie,Maloney,18996,1,1,1,0,10,10,1,
2289,2011,1,13,Mike,Blecha,15272,1,1,1,0,10,10,1,
